deviceId;pozo;actividad;tipo_tuberia;tipo llave;conexion;tipo_conexion;fecha_hora_inicio;tiempo_cuna_cuna;torque_aplicado
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;37;sencillos ;2025-12-09 07:32:33;2,2;7943
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;38;sencillos ;2025-12-09 07:34:45;2;9602
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;39;sencillos ;2025-12-09 07:36:45;2,07;9525
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;40;sencillos ;2025-12-09 07:38:49;2;8423
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;41;sencillos ;2025-12-09 07:40:49;2,13;8393
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;42;sencillos ;2025-12-09 07:42:57;2,07;8814
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;43;sencillos ;2025-12-09 07:45:01;2,07;9409
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;44;sencillos ;2025-12-09 07:47:05;2,13;8600
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;45;sencillos ;2025-12-09 07:49:13;2,07;8517
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;46;sencillos ;2025-12-09 07:51:17;2,13;8578
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;47;sencillos ;2025-12-09 07:53:25;2,2;8897
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;48;sencillos ;2025-12-09 07:55:37;2,07;8612
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;49;sencillos ;2025-12-09 07:57:41;2,07;9228
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;50;sencillos ;2025-12-09 07:59:45;2;8784
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;51;sencillos ;2025-12-09 08:01:45;2,13;9457
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;52;sencillos ;2025-12-09 08:03:53;2,13;9004
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;53;sencillos ;2025-12-09 08:06:01;2,2;8783
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;54;sencillos ;2025-12-09 08:08:13;2,33;8222
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;55;sencillos ;2025-12-09 08:10:33;2,53;9237
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;56;sencillos ;2025-12-09 08:13:05;2,6;8102
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;57;sencillos ;2025-12-09 08:15:41;2,6;7888
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;58;sencillos ;2025-12-09 08:18:17;2,6;9306
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;59;sencillos ;2025-12-09 08:20:53;2,27;9489
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;60;sencillos ;2025-12-09 08:23:09;2,2;9480
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;61;sencillos ;2025-12-09 08:25:21;2,02;8457
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;62;sencillos ;2025-12-09 08:27:22;27,07;8419
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;63;sencillos ;2025-12-09 08:54:26;2,33;8323
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;64;sencillos ;2025-12-09 08:56:46;2;9311
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;65;sencillos ;2025-12-09 08:58:46;2,2;9932
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;66;sencillos ;2025-12-09 09:00:58;2,27;8859
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;67;sencillos ;2025-12-09 09:03:14;2,4;9597
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;68;sencillos ;2025-12-09 09:05:38;2,67;9582
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;69;sencillos ;2025-12-09 09:08:18;2,6;7628
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;70;sencillos ;2025-12-09 09:10:54;2,53;9279
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;71;sencillos ;2025-12-09 09:13:26;2,4;8928
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;72;sencillos ;2025-12-09 09:15:50;2,67;9429
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;73;sencillos ;2025-12-09 09:18:30;2,47;8704
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;74;sencillos ;2025-12-09 09:20:58;2,4;9119
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;75;sencillos ;2025-12-09 09:23:22;2,8;8939
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;76;sencillos ;2025-12-09 09:26:10;2,47;9031
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;77;sencillos ;2025-12-09 09:28:38;4,4;8295
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;78;sencillos ;2025-12-09 09:33:02;2,27;8557
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;79;sencillos ;2025-12-09 09:35:18;2,28;9348
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;80;sencillos ;2025-12-09 09:37:35;2,47;9375
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;81;sencillos ;2025-12-09 09:40:03;2,27;8917
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;82;sencillos ;2025-12-09 09:42:19;2,47;8326
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;83;sencillos ;2025-12-09 09:44:47;2,67;7888
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;84;sencillos ;2025-12-09 09:47:27;2,67;8633
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;85;sencillos ;2025-12-09 09:50:07;2,6;8312
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;86;sencillos ;2025-12-09 09:52:43;2,47;8877
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;87;sencillos ;2025-12-09 09:55:11;2,4;9299
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;88;sencillos ;2025-12-09 09:57:35;2,33;8200
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;89;sencillos ;2025-12-09 09:59:55;2,2;9739
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;90;sencillos ;2025-12-09 10:02:07;2,67;9668
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;91;sencillos ;2025-12-09 10:04:47;2,27;8724
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;92;sencillos ;2025-12-09 10:07:03;2,8;8892
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;93;sencillos ;2025-12-09 10:09:51;2,47;9543
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;94;sencillos ;2025-12-09 10:12:19;2,4;9193
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;95;sencillos ;2025-12-09 10:14:43;2,8;8262
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;96;sencillos ;2025-12-09 10:17:31;2,6;8895
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;97;sencillos ;2025-12-09 10:20:07;2,27;9439
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;98;sencillos ;2025-12-09 10:22:23;2,2;8029
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;99;sencillos ;2025-12-09 10:24:35;1,8;8363
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;100;sencillos ;2025-12-09 10:26:23;1,87;8217
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;101;sencillos ;2025-12-09 10:28:15;25,05;8033
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;102;sencillos ;2025-12-09 10:53:18;1,93;9127
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;103;sencillos ;2025-12-09 10:55:14;1,6;9355
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;104;sencillos ;2025-12-09 10:56:50;1,87;8775
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;105;sencillos ;2025-12-09 10:58:42;1,6;9070
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;106;sencillos ;2025-12-09 11:00:18;1,6;8961
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;107;sencillos ;2025-12-09 11:01:54;1,8;5687
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;108;sencillos ;2025-12-09 11:03:42;1,67;8651
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;109;sencillos ;2025-12-09 11:05:22;1,8;9135
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;110;sencillos ;2025-12-09 11:07:10;1,6;8016
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;111;sencillos ;2025-12-09 11:08:46;1,8;8309
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;112;sencillos ;2025-12-09 11:10:34;1,87;8781
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;113;sencillos ;2025-12-09 11:12:26;4,13;8221
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;114;sencillos ;2025-12-09 11:16:34;1,47;8598
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;115;sencillos ;2025-12-09 11:18:02;1,6;8433
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;116;sencillos ;2025-12-09 11:19:38;1,53;8779
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;117;sencillos ;2025-12-09 11:21:10;1,73;5519
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;118;sencillos ;2025-12-09 11:22:54;2,47;7444
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;119;sencillos ;2025-12-09 11:25:22;1,8;8067
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;120;sencillos ;2025-12-09 11:27:10;1,67;9199
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;121;sencillos ;2025-12-09 11:28:50;1,87;9302
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;122;sencillos ;2025-12-09 11:30:42;2,73;8525
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;123;sencillos ;2025-12-09 11:33:26;2,6;7739
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;124;sencillos ;2025-12-09 11:36:02;3;7907
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;125;sencillos ;2025-12-09 11:39:02;2,6;8944
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;126;sencillos ;2025-12-09 11:41:38;2,87;7837
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;127;sencillos ;2025-12-09 11:44:30;2,73;9553
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;128;sencillos ;2025-12-09 11:47:14;1,93;8919
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;129;sencillos ;2025-12-09 11:49:10;1,6;8282
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;130;sencillos ;2025-12-09 11:50:46;1,8;8774
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;131;sencillos ;2025-12-09 11:52:34;1,6;8039
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;132;sencillos ;2025-12-09 11:54:10;53,22;8042
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;133;sencillos ;2025-12-09 12:47:23;1,47;6308
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;134;sencillos ;2025-12-09 12:48:51;1,47;9315
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;135;sencillos ;2025-12-09 12:50:19;1,27;9492
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;136;sencillos ;2025-12-09 12:51:35;1,2;9087
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;137;sencillos ;2025-12-09 12:52:47;1,33;9171
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;138;sencillos ;2025-12-09 12:54:07;1,27;8813
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;139;sencillos ;2025-12-09 12:55:23;1,4;9316
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;140;sencillos ;2025-12-09 12:56:47;1,4;8385
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;141;sencillos ;2025-12-09 12:58:11;1,4;9459
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;142;sencillos ;2025-12-09 12:59:35;1,33;9309
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;143;sencillos ;2025-12-09 13:00:55;1,4;9540
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;144;sencillos ;2025-12-09 13:02:19;1,4;9244
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;145;sencillos ;2025-12-09 13:03:43;1,53;8742
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;146;sencillos ;2025-12-09 13:05:15;1,47;9436
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;147;sencillos ;2025-12-09 13:06:43;1,47;8840
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;148;sencillos ;2025-12-09 13:08:11;1,67;9365
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;149;sencillos ;2025-12-09 13:09:51;1,62;8732
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;150;sencillos ;2025-12-09 13:11:28;1,47;9242
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;151;sencillos ;2025-12-09 13:12:56;1,6;9031
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;152;sencillos ;2025-12-09 13:14:32;1,47;6932
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;153;sencillos ;2025-12-09 13:16:00;1,4;9027
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;154;sencillos ;2025-12-09 13:17:24;1,4;7747
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;155;sencillos ;2025-12-09 13:18:48;1,27;8168
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;156;sencillos ;2025-12-09 13:20:04;1,4;8986
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;157;sencillos ;2025-12-09 13:21:28;2,27;2564
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;158;sencillos ;2025-12-09 13:23:44;1,4;9017
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;159;sencillos ;2025-12-09 13:25:08;1,4;8789
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;160;sencillos ;2025-12-09 13:26:32;1,4;9202
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;161;sencillos ;2025-12-09 13:27:56;1,33;7740
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;162;sencillos ;2025-12-09 13:29:16;1,47;8268
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;163;sencillos ;2025-12-09 13:30:44;1,4;9425
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;164;sencillos ;2025-12-09 13:32:08;1,27;9346
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;165;sencillos ;2025-12-09 13:33:24;1,4;9432
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;166;sencillos ;2025-12-09 13:34:48;1,4;8670
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;167;sencillos ;2025-12-09 13:36:12;1,33;8017
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;168;sencillos ;2025-12-09 13:37:32;1,33;8671
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;169;sencillos ;2025-12-09 13:38:52;1,33;8371
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;170;sencillos ;2025-12-09 13:40:12;2,13;9603
